"","Agno","Grado","rbd","Grupo_socioeconomico","PtjeLectura","PtjeMatematica","Autoestima","Convivencia","HabitosSaludables","FormacionCiudadana","Desempeno"
"19282",2017,"4b",1677,"Medio",281,275,71.2970781072183,78.7362416284906,72.9910087839064,80.4512109245123,"MEDIO"
"19283",2017,"4b",9008,"Medio",274,258,72.7323123585984,71.7488409569963,58.9208070034605,74.7246650739512,"MEDIO-BAJO"
"19284",2017,"4b",9008,"Medio",274,258,72.7323123585984,71.7488409569963,58.9208070034605,74.7246650739512,"INSUFICIENTE"
"19285",2017,"4b",2759,"Bajo",294,210,83.1106004425938,80.7289322724023,64.8524503506534,79.1921708799232,"SIN CATEGORIA: BAJA MATRICULA"
"19286",2017,"4b",8355,"Bajo",231,188,71.2597652095786,59.9562509736247,69.3107967845599,76.5001187438194,"SIN CATEGORIA: BAJA MATRICULA"
"19287",2017,"4b",8355,"Bajo",231,188,71.2597652095786,59.9562509736247,69.3107967845599,76.5001187438194,"MEDIO"
"19288",2017,"4b",3941,"Medio bajo",245,217,68.8603015005026,65.5700259084652,62.3351576133848,70.3895922167885,"MEDIO-BAJO"
"19289",2017,"4b",3941,"Medio bajo",245,217,68.8603015005026,65.5700259084652,62.3351576133848,70.3895922167885,"INSUFICIENTE"
"19290",2017,"4b",12646,"Medio alto",280,274,69.8684378446623,75.8166141790255,67.5510138515907,71.8592617765566,"MEDIO-BAJO"
"19291",2017,"4b",12646,"Medio alto",280,274,69.8684378446623,75.8166141790255,67.5510138515907,71.8592617765566,"MEDIO"
"19292",2017,"4b",1371,"Medio bajo",269,280,73.6541853955373,79.5099927969375,69.1921542272773,78.261667317548,"MEDIO"
"19293",2017,"4b",4027,"Bajo",296,262,81.2145788888148,84.3368177841193,88.055750540872,86.1614123031939,"MEDIO"
"19294",2017,"4b",4617,"Medio",246,248,71.2974545956925,71.9741199964189,64.9540040739326,74.1508590434649,"MEDIO-BAJO"
"19295",2017,"4b",8318,"Medio",0,0,89.9031223446652,77.5015782062193,84.5881870950412,95.3898557014832,"SIN CATEGORIA: BAJA MATRICULA"
"19296",2017,"4b",7273,"Bajo",247,206,74.9868428619559,83.8179516539986,68.9331464597094,80.0500497577143,"SIN CATEGORIA: BAJA MATRICULA"
"19297",2017,"4b",7273,"Bajo",247,206,74.9868428619559,83.8179516539986,68.9331464597094,80.0500497577143,"MEDIO-BAJO"
"19298",2017,"4b",1285,"Medio bajo",239,215,73.838484186356,71.6892147548413,69.521473574166,71.8907133014562,"MEDIO-BAJO"
"19299",2017,"4b",1285,"Medio bajo",239,215,73.838484186356,71.6892147548413,69.521473574166,71.8907133014562,"MEDIO"
"19300",2017,"4b",31040,"Medio alto",293,263,70.1166292697003,73.6621963010379,71.4138681763899,73.6126082958759,"MEDIO"
"19301",2017,"4b",9537,"Bajo",262,235,75.3282711362776,72.4120220034141,73.8126600210893,78.3002333396721,"MEDIO-BAJO"
"19302",2017,"4b",3051,"Bajo",282,243,74.5418526448398,72.3464603490589,70.1560754207169,75.7081485575894,"SIN CATEGORIA: BAJA MATRICULA"
"19303",2017,"4b",4717,"Bajo",254,239,79.0975855432649,78.9224554221967,65.7110164879113,82.2084988823573,"MEDIO-BAJO"
"19304",2017,"4b",4717,"Bajo",254,239,79.0975855432649,78.9224554221967,65.7110164879113,82.2084988823573,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"19305",2017,"4b",25865,"Medio",229,215,69.7932369308768,67.2852712120388,61.2126240606968,67.4247476785221,"INSUFICIENTE"
"19306",2017,"4b",2553,"Medio bajo",229,216,76.1893441309184,66.0961703533862,65.1309092111887,75.2770852730588,"MEDIO-BAJO"
"19307",2017,"4b",22527,"Medio bajo",274,263,80.1488548916598,83.1198327910439,78.213092241567,86.7034169036604,"MEDIO"
"19308",2017,"4b",7136,"Bajo",296,254,80.4920417419688,83.0744803491483,83.8455136499878,88.4041549151507,"MEDIO-BAJO"
"19309",2017,"4b",7136,"Bajo",296,254,80.4920417419688,83.0744803491483,83.8455136499878,88.4041549151507,"MEDIO"
"19310",2017,"4b",887,"Bajo",0,0,92.4962467525494,85.3909745615359,79.6284209737848,100,"SIN CATEGORIA: BAJA MATRICULA"
"19311",2017,"4b",987,"Medio alto",267,248,71.5050667757656,74.1630351473045,68.3950127515989,77.3761700928936,"MEDIO"
"19312",2017,"4b",987,"Medio alto",267,248,71.5050667757656,74.1630351473045,68.3950127515989,77.3761700928936,"MEDIO-BAJO"
"19313",2017,"4b",5315,"Medio",265,249,74.429899989957,75.5712054906708,73.8419417189686,74.4960568425619,"MEDIO"
"19314",2017,"4b",16676,"Bajo",234,228,70.7992918834981,65.7398625804723,63.9613510306129,73.0468873690512,"MEDIO-BAJO"
"19315",2017,"4b",4817,"Bajo",265,232,89.807234684416,72.0259415929923,83.374930530668,85.7160820582658,"SIN CATEGORIA: BAJA MATRICULA"
"19316",2017,"4b",4817,"Bajo",265,232,89.807234684416,72.0259415929923,83.374930530668,85.7160820582658,"MEDIO"
"19317",2017,"4b",3835,"Bajo",277,259,75.7512671956887,73.2402247494582,76.7716969205308,79.9304838640149,"MEDIO"
"19318",2017,"4b",4917,"Medio",0,0,74.0393206819013,NA,84.4072612289096,78.770238490439,"SIN CATEGORIA: BAJA MATRICULA"
"19319",2017,"4b",24491,"Alto",303,284,75.632525201852,74.8995279983358,72.3751146310304,75.9338912208015,"MEDIO-BAJO"
"19320",2017,"4b",24491,"Alto",303,284,75.632525201852,74.8995279983358,72.3751146310304,75.9338912208015,"MEDIO"
"19321",2017,"4b",22327,"Medio bajo",261,242,71.4196442707214,73.9299531631557,68.2854664867348,74.8933491823763,"MEDIO"
"19322",2017,"4b",13330,"Medio bajo",217,206,67.3819816372959,68.0058366526904,65.1304042282673,69.6479096293668,"INSUFICIENTE"
"19323",2017,"4b",9592,"Medio bajo",243,254,67.8871482612632,68.1178860091288,60.8362545412177,75.4363939267482,"MEDIO-BAJO"
"19324",2017,"4b",5999,"Bajo",303,253,70.3526827889943,75.3571762610518,72.1101711321883,69.2386850595271,"SIN CATEGORIA: BAJA MATRICULA"
"19325",2017,"4b",5999,"Bajo",303,253,70.3526827889943,75.3571762610518,72.1101711321883,69.2386850595271,"MEDIO"
"19326",2017,"4b",12838,"Medio alto",257,248,70.9996771953008,72.7115417405553,70.106259758569,76.2843499858528,"MEDIO"
"19327",2017,"4b",25573,"Medio bajo",245,233,72.2301322925311,72.2049123684602,65.569079393387,75.1715454590279,"MEDIO-BAJO"
"19328",2017,"4b",14412,"Medio",254,223,79.4050206146358,85.1432931255104,79.5750969389143,85.3301024532013,"INSUFICIENTE"
"19329",2017,"4b",10674,"Medio bajo",248,233,58.5142293112459,62.2233631539146,64.4416230833935,65.9834926217783,"MEDIO-BAJO"
"19330",2017,"4b",10674,"Medio bajo",248,233,58.5142293112459,62.2233631539146,64.4416230833935,65.9834926217783,"MEDIO"
"19331",2017,"4b",8163,"Bajo",232,176,84.605915124197,91.2458146987183,78.5220338653444,85.300622330857,"SIN CATEGORIA: BAJA MATRICULA"
"19332",2017,"4b",14804,"Medio bajo",237,222,72.3252177095174,65.8868001099861,62.1757116556081,72.2592120131199,"MEDIO-BAJO"
"19333",2017,"4b",2361,"Medio bajo",244,235,76.7237442896402,75.4530903157439,71.2075279594193,80.9629977616309,"MEDIO"
"19334",2017,"4b",2361,"Medio bajo",244,235,76.7237442896402,75.4530903157439,71.2075279594193,80.9629977616309,"MEDIO-BAJO"
"19335",2017,"4b",1279,"Medio bajo",255,281,76.1095171780962,83.1727858834113,78.7602834100947,86.7523689559765,"MEDIO-BAJO"
"19336",2017,"4b",1279,"Medio bajo",255,281,76.1095171780962,83.1727858834113,78.7602834100947,86.7523689559765,"MEDIO"
"19337",2017,"4b",2951,"Medio bajo",255,240,78.6611126461737,77.6128062877972,74.9077030809151,77.4980539959453,"MEDIO"
"19338",2017,"4b",2951,"Medio bajo",255,240,78.6611126461737,77.6128062877972,74.9077030809151,77.4980539959453,"MEDIO-BAJO"
"19339",2017,"4b",6689,"Bajo",202,204,69.6119313033792,NA,63.9054876195955,62.7089855813903,"SIN CATEGORIA: BAJA MATRICULA"
"19340",2017,"4b",1869,"Medio",270,252,82.8620756239993,92.4544636144306,83.1927445894697,95.3867148816824,"SIN CATEGORIA: BAJA MATRICULA"
"19341",2017,"4b",18050,"Medio alto",282,279,67.7977205910351,79.6357644665074,66.0869920298443,73.7081853369427,"MEDIO"
"19342",2017,"4b",3443,"Bajo",273,250,72.3162737538126,82.5685626414858,77.3405399914287,86.2131300969841,"MEDIO"
"19343",2017,"4b",3443,"Bajo",273,250,72.3162737538126,82.5685626414858,77.3405399914287,86.2131300969841,"ALTO"
"19344",2017,"4b",22427,"Bajo",251,216,74.7549324615534,80.7097069708048,66.2540116702484,71.9426423650129,"MEDIO"
"19345",2017,"4b",8372,"Bajo",0,0,69.0321854680258,78.0945177298495,78.3274505288031,72.3992169115897,"SIN CATEGORIA: BAJA MATRICULA"
"19346",2017,"4b",8301,"Bajo",280,226,64.4412792262627,79.1039776918775,72.7505392329552,69.3823181953627,"MEDIO-BAJO"
"19347",2017,"4b",8301,"Bajo",280,226,64.4412792262627,79.1039776918775,72.7505392329552,69.3823181953627,"MEDIO"
"19348",2017,"4b",25613,"Medio",284,283,77.5052755434689,78.2677053191415,76.7180108439424,83.0067116007662,"MEDIO"
"19349",2017,"4b",1139,"Bajo",347,313,76.1490299774034,82.0909545362753,80.8317559190389,79.5250996297788,"SIN CATEGORIA: BAJA MATRICULA"
"19350",2017,"4b",2467,"Bajo",228,248,72.8909626391979,71.4247420970058,68.0616818368934,78.0455246135123,"MEDIO-BAJO"
"19351",2017,"4b",2467,"Bajo",228,248,72.8909626391979,71.4247420970058,68.0616818368934,78.0455246135123,"MEDIO"
"19352",2017,"4b",12617,"Medio bajo",240,255,81.3708058504226,71.4960773794843,66.3639914258069,80.7316384900601,"INSUFICIENTE"
"19353",2017,"4b",12617,"Medio bajo",240,255,81.3708058504226,71.4960773794843,66.3639914258069,80.7316384900601,"MEDIO-BAJO"
"19354",2017,"4b",15534,"Medio alto",286,256,75.2348414867734,77.6125822541249,68.0884294691109,76.3511885321967,"MEDIO"
"19355",2017,"4b",8063,"Bajo",0,0,NA,NA,NA,NA,"SIN CATEGORIA: BAJA MATRICULA"
"19356",2017,"4b",8278,"Medio bajo",284,255,73.6846868086341,76.7007304105016,72.0442096467947,71.9766169054687,"SIN CATEGORIA: BAJA MATRICULA"
"19357",2017,"4b",1448,"Medio bajo",235,235,76.3388252527944,74.4496705584229,66.8611533778462,85.4392330384128,"MEDIO"
"19358",2017,"4b",9606,"Bajo",217,242,75.6151386324916,72.3326835625927,63.4633094991631,74.7122495065795,"MEDIO-BAJO"
"19359",2017,"4b",1185,"Medio",272,263,75.399248387506,77.3730351825203,71.8440795657555,76.4610950642915,"MEDIO-BAJO"
"19360",2017,"4b",1185,"Medio",272,263,75.399248387506,77.3730351825203,71.8440795657555,76.4610950642915,"MEDIO"
"19361",2017,"4b",5169,"Bajo",333,325,89.1322361343157,94.89282432541,80.2809450547704,98.332282087453,"SIN CATEGORIA: BAJA MATRICULA"
"19362",2017,"4b",2845,"Medio bajo",230,225,74.900030593569,75.2100570663607,70.7860192162684,76.8158460666422,"MEDIO"
"19363",2017,"4b",22410,"Medio alto",292,299,76.4131260808642,80.7592947770813,78.1750417446658,81.2444600361929,"ALTO"
"19364",2017,"4b",4173,"Medio bajo",267,265,76.929409184004,74.793004957167,67.1488218691302,78.6715253970147,"MEDIO"
"19365",2017,"4b",7090,"Bajo",0,0,36.9909663580895,73.7993157921521,81.8889764394382,55.959998307562,"SIN CATEGORIA: BAJA MATRICULA"
"19366",2017,"4b",9414,"Medio",267,259,81.5155703911067,80.3955875015023,74.607940808106,86.4695149273349,"MEDIO"
"19367",2017,"4b",5785,"Bajo",289,203,61.7455186755381,66.0857168007895,83.1036192231495,59.2615434402156,"SIN CATEGORIA: BAJA MATRICULA"
"19368",2017,"4b",1162,"Bajo",308,279,82.8210294909711,73.5161712304065,82.4556656228361,83.6573293241423,"SIN CATEGORIA: BAJA MATRICULA"
"19369",2017,"4b",8564,"Medio",264,255,81.1255889615392,80.3857027397348,70.8780434086651,85.9077243184288,"MEDIO-BAJO"
"19370",2017,"4b",8564,"Medio",264,255,81.1255889615392,80.3857027397348,70.8780434086651,85.9077243184288,"MEDIO"
"19371",2017,"4b",9892,"Medio",265,252,70.3741985110552,69.5879093237415,66.5429169662129,72.8527432604356,"MEDIO"
"19372",2017,"4b",22433,"Bajo",260,282,66.6455789348044,NA,59.2007001264954,81.2457200148105,"ALTO"
"19373",2017,"4b",6781,"Medio bajo",263,242,77.5876400268226,77.5652248615881,74.7567640179076,83.7801131285066,"MEDIO-BAJO"
"19374",2017,"4b",6781,"Medio bajo",263,242,77.5876400268226,77.5652248615881,74.7567640179076,83.7801131285066,"MEDIO"
"19375",2017,"4b",4150,"Bajo",249,229,69.077734971665,81.6540696144174,72.3794748999193,75.8098799981872,"SIN CATEGORIA: BAJA MATRICULA"
"19376",2017,"4b",7113,"Bajo",228,201,79.0082196355929,82.049137869849,77.2779729028657,86.1772978005179,"SIN CATEGORIA: BAJA MATRICULA"
"19377",2017,"4b",22556,"Bajo",308,300,74.6965083996952,87.590959660054,72.7532068625759,85.5510553864049,"SIN CATEGORIA: BAJA MATRICULA"
"19378",2017,"4b",312,"Medio",261,246,71.8702068844848,72.167959711805,69.5528372490343,76.1732384962002,"INSUFICIENTE"
"19379",2017,"4b",312,"Medio",261,246,71.8702068844848,72.167959711805,69.5528372490343,76.1732384962002,"MEDIO-BAJO"
"19380",2017,"4b",22195,"Medio bajo",248,242,73.6975860488465,74.1640087212904,66.2434482052256,75.5860385923042,"MEDIO"
"19381",2017,"4b",22195,"Medio bajo",248,242,73.6975860488465,74.1640087212904,66.2434482052256,75.5860385923042,"MEDIO-BAJO"
"19382",2017,"4b",25189,"Medio bajo",248,232,66.1305790656992,66.6127485037436,77.8893000962633,73.2804730994545,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"19383",2017,"4b",25189,"Medio bajo",248,232,66.1305790656992,66.6127485037436,77.8893000962633,73.2804730994545,"MEDIO"
"19384",2017,"4b",6804,"Bajo",0,0,86.4368404633967,92.1071696786058,NA,82.6200766065244,"SIN CATEGORIA: BAJA MATRICULA"
"19385",2017,"4b",970,"Medio bajo",208,195,60.0033353014961,58.2029948829047,50.2404273342722,63.8344643598317,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"19386",2017,"4b",2868,"Medio bajo",224,233,64.8483459513886,61.3780928003468,62.151340028898,65.7381219969123,"MEDIO"
"19387",2017,"4b",5647,"Bajo",239,217,70.2408832716569,74.0643998894143,77.9945943341804,74.5024076840711,"SIN CATEGORIA: BAJA MATRICULA"
"19388",2017,"4b",25166,"Medio",253,233,71.1649966929246,66.8025144744081,63.8484527330553,71.4899011693477,"MEDIO-BAJO"
"19389",2017,"4b",25166,"Medio",253,233,71.1649966929246,66.8025144744081,63.8484527330553,71.4899011693477,"INSUFICIENTE"
"19390",2017,"4b",993,"Bajo",0,0,83.2101637352959,75.4817255394235,84.1600476734207,92.3107910095169,"SIN CATEGORIA: BAJA MATRICULA"
"19391",2017,"4b",5862,"Medio bajo",257,243,75.876646164607,71.1893760907004,71.1474371079489,80.139291854145,"MEDIO-BAJO"
"19392",2017,"4b",5862,"Medio bajo",257,243,75.876646164607,71.1893760907004,71.1474371079489,80.139291854145,"MEDIO"
"19393",2017,"4b",10834,"Medio alto",317,313,80.4307290327391,84.6816543863755,79.6434763608949,82.7118753388232,"MEDIO"
"19394",2017,"4b",10834,"Medio alto",317,313,80.4307290327391,84.6816543863755,79.6434763608949,82.7118753388232,"ALTO"
"19395",2017,"4b",924,"Medio bajo",232,228,70.5652270407902,68.0116306583011,69.5558412199614,77.7909343769642,"SIN CATEGORIA: BAJA MATRICULA"
"19396",2017,"4b",4342,"Medio bajo",0,0,87.5397779380984,82.5465983253283,83.4008392780875,85.673925915381,"SIN CATEGORIA: BAJA MATRICULA"
"19397",2017,"4b",5670,"Medio alto",279,264,72.2059360365771,78.0344758381514,69.6601866171517,78.4192389675881,"MEDIO"
"19398",2017,"4b",8226,"Bajo",0,0,82.0930959144677,93.9906444591033,85.311437681009,92.996294749396,"SIN CATEGORIA: BAJA MATRICULA"
"19399",2017,"4b",8324,"Bajo",0,0,92.4717238997959,97.4371038022115,83.7128713343795,87.2098142599812,"SIN CATEGORIA: BAJA MATRICULA"
"19400",2017,"4b",15726,"Medio bajo",241,235,75.1619259832246,67.1260315401995,66.5103993410102,75.7098769937424,"MEDIO-BAJO"
"19401",2017,"4b",947,"Bajo",212,204,70.9242014976769,69.9560067878794,62.551759000778,72.4236407392598,"MEDIO"
"19402",2017,"4b",5816,"Medio alto",285,259,74.2902575790713,77.7683557044447,75.7176238607631,75.4980745732869,"MEDIO"
"19403",2017,"4b",6898,"Medio bajo",266,257,71.4856938887506,NA,67.3733198620446,79.6002592018646,"MEDIO"
"19404",2017,"4b",2275,"Medio bajo",263,240,75.8884715611997,78.3091552209456,74.865355106595,85.3472554635242,"MEDIO"
"19405",2017,"4b",3037,"Medio bajo",259,233,74.1316147706732,79.3083756195235,71.9719273510786,89.4134475554501,"MEDIO"
"19406",2017,"4b",4365,"Medio bajo",286,254,75.899073954154,67.9606484417492,75.9971502141839,74.6510857932123,"SIN CATEGORIA: BAJA MATRICULA"
"19407",2017,"4b",22218,"Medio bajo",270,234,80.432031426202,75.6998148141031,81.484743253599,85.7877209825118,"MEDIO-BAJO"
"19408",2017,"4b",12955,"Medio bajo",271,243,76.0148535058206,78.3442803756367,74.0939353690977,83.1068830011225,"MEDIO"
"19409",2017,"4b",5639,"Bajo",0,0,68.6308864661856,53.7146753865868,55.2598429931839,52.775884692026,"SIN CATEGORIA: BAJA MATRICULA"
"19410",2017,"4b",1394,"Medio bajo",212,220,69.1865687592313,65.0099069293078,65.7264056704379,72.012394452749,"MEDIO-BAJO"
"19411",2017,"4b",1394,"Medio bajo",212,220,69.1865687592313,65.0099069293078,65.7264056704379,72.012394452749,"INSUFICIENTE"
"19412",2017,"4b",3718,"Medio alto",287,281,75.1638805204462,81.9231048528618,75.0381891916262,82.5156163146486,"MEDIO"
"19413",2017,"4b",7050,"Medio alto",258,238,72.4311320542132,72.5630163804056,75.3851891352633,75.5345361304638,"MEDIO"
"19414",2017,"4b",7050,"Medio alto",258,238,72.4311320542132,72.5630163804056,75.3851891352633,75.5345361304638,"MEDIO-BAJO"
"19415",2017,"4b",2390,"Bajo",264,255,68.1744132199465,65.0482299934571,67.1328280865561,76.364350741201,"MEDIO"
"19416",2017,"4b",9967,"Medio alto",290,304,75.5598961188016,75.1186353802768,70.0050142523784,78.3341249330312,"ALTO"
"19417",2017,"4b",2782,"Medio",289,276,74.5074089371248,81.3720691410392,74.2925855597889,78.7043263745989,"ALTO"
"19418",2017,"4b",3114,"Medio bajo",237,246,70.6368843877277,69.599293158165,67.6025335014004,70.093583295471,"ALTO"
"19419",2017,"4b",3114,"Medio bajo",237,246,70.6368843877277,69.599293158165,67.6025335014004,70.093583295471,"MEDIO"
"19420",2017,"4b",13559,"Medio bajo",238,250,71.2094082431566,71.4214392214096,70.5675581402254,78.1728763151052,"MEDIO"
"19421",2017,"4b",22049,"Bajo",265,235,75.6791461824026,87.5383750430775,91.000263623962,91.1153407600478,"SIN CATEGORIA: BAJA MATRICULA"
"19422",2017,"4b",24920,"Medio",236,239,69.0220798213611,70.6481612627859,61.7448540206588,71.4822060694815,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"19423",2017,"4b",6612,"Medio bajo",324,265,79.3854968547644,90.355695713777,68.8375738027704,82.3220628138166,"SIN CATEGORIA: BAJA MATRICULA"
"19424",2017,"4b",7940,"Bajo",216,184,57.4140946742182,NA,70.5030847439317,72.4905826452849,"SIN CATEGORIA: BAJA MATRICULA"
"19425",2017,"4b",20094,"Bajo",305,227,51.8188100322927,72.5980558902816,66.4589282840852,61.1635841723907,"INSUFICIENTE"
"19426",2017,"4b",20094,"Bajo",305,227,51.8188100322927,72.5980558902816,66.4589282840852,61.1635841723907,"MEDIO"
"19427",2017,"4b",8341,"Bajo",0,0,76.9429124358521,84.4502032079914,70.2359425051722,75.2783741266123,"SIN CATEGORIA: BAJA MATRICULA"
"19428",2017,"4b",7004,"Medio",271,247,75.1352650090009,69.1185564547812,68.0146846665232,73.8003626989923,"MEDIO"
"19429",2017,"4b",12669,"Alto",273,288,75.4908605357553,78.1316846611469,72.9094082593412,79.0015345855738,"ALTO"
"19430",2017,"4b",12669,"Alto",273,288,75.4908605357553,78.1316846611469,72.9094082593412,79.0015345855738,"MEDIO"
"19431",2017,"4b",755,"Bajo",0,0,NA,NA,NA,NA,"SIN CATEGORIA: BAJA MATRICULA"
"19432",2017,"4b",3672,"Bajo",269,257,69.3291178874386,68.1247576498189,69.250891587546,71.9727609061947,"MEDIO"
"19433",2017,"4b",17000,"Medio alto",222,205,69.1719510600001,75.8615770324988,65.9942921678653,70.9107631544695,"SIN CATEGORIA: BAJA MATRICULA"
"19434",2017,"4b",9669,"Medio bajo",276,253,75.8846613754889,82.5929501490546,74.7745143342783,82.0007115262419,"MEDIO"
"19435",2017,"4b",1594,"Medio",278,263,66.3125087944724,73.2587074224022,67.7457196083915,72.0501907633116,"MEDIO-BAJO"
"19436",2017,"4b",1594,"Medio",278,263,66.3125087944724,73.2587074224022,67.7457196083915,72.0501907633116,"INSUFICIENTE"
"19437",2017,"4b",1594,"Medio",278,263,66.3125087944724,73.2587074224022,67.7457196083915,72.0501907633116,"MEDIO"
"19438",2017,"4b",3918,"Bajo",227,216,70.0601216667055,67.5531054292202,65.9553952298808,70.9605489138219,"SIN CATEGORIA: BAJA MATRICULA"
"19439",2017,"4b",25644,"Medio alto",265,254,68.2315757834995,NA,65.6505470356513,67.8117705559812,"MEDIO-BAJO"
"19440",2017,"4b",19902,"Medio bajo",0,0,74.1098462887855,68.2577103202029,86.0393813469316,80.4504923616364,"SIN CATEGORIA: BAJA MATRICULA"
"19441",2017,"4b",2590,"Medio bajo",298,276,87.3129321470243,86.6769293993436,86.7209235992825,91.7759519339108,"SIN CATEGORIA: BAJA MATRICULA"
"19442",2017,"4b",24966,"Medio",270,253,74.4824568205257,73.776855346185,66.014466794395,74.4379546527452,"MEDIO-BAJO"
"19443",2017,"4b",6031,"Medio",314,234,58.1666526519638,65.9421983718076,81.0643315831274,66.5727039748696,"SIN CATEGORIA: BAJA MATRICULA"
"19444",2017,"4b",6658,"Bajo",209,161,70.9632942586468,NA,68.4780134412674,80.4775195287288,"SIN CATEGORIA: BAJA MATRICULA"
"19445",2017,"4b",3068,"Medio bajo",268,250,73.9177675899294,72.29572650158,66.7045323948151,81.6928821402223,"MEDIO"
"19446",2017,"4b",3068,"Medio bajo",268,250,73.9177675899294,72.29572650158,66.7045323948151,81.6928821402223,"ALTO"
